,artists,acousticness,instrumentalness,valence,mmpopularity,track_genre
7154,2045,0.584,1.99e-06,0.776,0.28,7
7155,2102,0.375,0.00258,0.886,0.27,7
7156,2103,0.153,0.897,0.769,0.27,7
7157,2104,0.57,0.000801,0.733,0.28,7
7158,2045,0.442,0.98,0.938,0.27,7
7159,2051,0.614,0.693,0.401,0.27,7
7160,2105,0.763,7.56e-05,0.53,0.26,7
7161,2051,0.588,0.0518,0.687,0.28,7
7162,2080,0.262,5.69e-05,0.404,0.26,7
7163,2051,0.338,0.344,0.579,0.27,7
7164,2106,0.693,4.45e-05,0.51,0.28,7
7165,2051,0.675,0.0601,0.916,0.28,7
7166,2071,0.593,0.00162,0.187,0.3,7
7167,2049,0.409,0.000339,0.581,0.28,7
7168,2051,0.622,0.000902,0.542,0.28,7
7169,2078,0.631,0.0,0.803,0.29,7
7170,2107,0.224,0.0,0.567,0.28,7
7171,2095,0.0546,0.00282,0.54,0.27,7
7172,2051,0.589,0.0238,0.663,0.28,7
7173,2080,0.285,4.53e-05,0.795,0.27,7
7174,2049,0.669,0.0,0.514,0.28,7
7175,2051,0.389,0.0592,0.467,0.27,7
7176,2108,0.398,6.36e-06,0.69,0.28,7
7177,2109,0.273,0.00822,0.496,0.28,7
7178,2110,0.215,5.14e-06,0.935,0.28,7
7179,2078,0.0288,0.0,0.418,0.29,7
7180,2049,0.0531,0.0062,0.434,0.3,7
7181,2075,0.204,1.75e-05,0.678,0.27,7
7182,2079,0.595,0.00157,0.609,0.27,7
7183,2076,0.627,0.00385,0.684,0.31,7
7184,2057,0.208,1.47e-05,0.63,0.27,7
7185,2049,0.676,8.31e-06,0.816,0.28,7
7186,2111,0.502,6.35e-06,0.879,0.27,7
7187,2054,0.507,3.21e-05,0.734,0.27,7
7188,2048,0.235,0.834,0.633,0.26,7
7189,2057,0.0207,2.11e-05,0.912,0.28,7
7190,2051,0.258,0.000102,0.689,0.28,7
7191,2049,0.779,0.000697,0.176,0.29,7
7192,2047,0.457,0.0,0.725,0.26,7
7193,2112,0.677,0.0,0.591,0.29,7
7194,2047,0.168,5.74e-05,0.278,0.26,7
7195,2054,0.544,0.012,0.917,0.27,7
7196,2113,0.756,0.000887,0.918,0.28,7
7197,2055,0.774,0.000101,0.827,0.28,7
7198,2044,0.188,1.98e-05,0.78,0.27,7
7199,2053,0.157,0.35,0.909,0.27,7
7200,2114,0.911,1.5e-05,0.222,0.58,7
7201,2115,0.621,0.571,0.831,0.49,7
7202,2062,0.913,0.601,0.235,0.27,7
7203,2114,0.919,5.41e-06,0.505,0.61,7
7204,2116,0.047,0.000121,0.964,0.26,7
7205,2117,0.266,0.95,0.608,0.26,7
7206,2118,0.858,0.00144,0.623,0.26,7
7207,2119,0.00167,0.00179,0.418,0.53,7
7208,2051,0.198,0.104,0.581,0.27,7
7209,2063,0.757,0.0,0.412,0.59,7
7210,2120,0.901,0.000308,0.389,0.55,7
7211,2121,0.339,0.959,0.967,0.26,7
7212,2122,0.346,7.42e-06,0.493,0.26,7
7213,2123,0.83,0.0,0.68,0.25,7
7214,2060,0.889,4.07e-06,0.364,0.29,7
7215,2062,0.649,7.65e-05,0.388,0.27,7
7216,2124,0.355,0.551,0.971,0.26,7
7217,2125,0.754,0.0434,0.614,0.27,7
7218,2049,0.353,1.97e-05,0.649,0.27,7
7219,2126,0.683,0.00143,0.537,0.26,7
7220,2127,0.912,0.0,0.379,0.26,7
7221,2082,0.428,3.31e-05,0.517,0.28,7
7222,2079,0.931,0.0,0.514,0.26,7
7223,2057,0.671,0.0374,0.918,0.26,7
7224,2061,0.463,0.397,0.441,0.26,7
7225,2089,0.375,0.0475,0.812,0.27,7
7226,2102,0.284,3.2e-05,0.844,0.26,7
7227,2106,0.715,0.0,0.847,0.27,7
7228,2094,0.704,0.0018,0.68,0.27,7
7229,2128,0.596,0.0,0.718,0.26,7
7230,2129,0.476,0.0321,0.668,0.29,7
7231,2061,0.0754,0.0,0.115,0.26,7
7232,2130,0.323,0.779,0.912,0.26,7
7233,2061,0.231,0.000519,0.685,0.26,7
7234,2131,0.665,0.0915,0.858,0.26,7
7235,2054,0.615,0.632,0.56,0.27,7
7236,2054,0.388,0.0133,0.84,0.26,7
7237,2051,0.636,0.612,0.706,0.27,7
7238,2077,0.41,0.00422,0.831,0.27,7
7239,2046,0.0145,0.0028,0.734,0.26,7
7240,2054,0.645,5.61e-05,0.903,0.27,7
7241,2097,0.421,0.000277,0.843,0.25,7
7242,2056,0.157,0.00597,0.726,0.29,7
7243,2054,0.765,8.83e-05,0.741,0.26,7
7244,2097,0.721,0.0,0.338,0.25,7
7245,2052,0.634,1.64e-05,0.71,0.26,7
7246,2095,0.109,0.00383,0.92,0.26,7
7247,2044,0.501,2.9e-05,0.572,0.27,7
7248,2053,0.209,0.791,0.974,0.27,7
7249,2132,0.575,0.0637,0.937,0.26,7
7250,2042,0.936,0.315,0.39,0.52,7
7251,2060,0.831,7.08e-05,0.169,0.62,7
7252,2133,0.39,0.000234,0.965,0.25,7
7253,2070,0.624,1.3e-06,0.908,0.25,7
7254,2134,0.988,0.778,0.923,0.26,7
7255,2106,0.79,0.0,0.688,0.26,7
7256,2082,0.707,0.00111,0.593,0.27,7
7257,2135,0.828,0.125,0.716,0.25,7
7258,2062,0.839,1.59e-05,0.611,0.25,7
7259,2049,0.198,0.0064,0.611,0.26,7
7260,2086,0.548,0.0104,0.854,0.25,7
7261,2135,0.531,0.487,0.923,0.25,7
7262,2051,0.255,0.142,0.516,0.26,7
7263,2103,0.484,7.3e-06,0.909,0.26,7
7264,2058,0.202,0.00866,0.853,0.25,7
7265,2136,0.594,0.00358,0.886,0.25,7
7266,2137,0.357,0.00308,0.963,0.25,7
7267,2085,0.854,0.00499,0.366,0.28,7
7268,2127,0.98,0.000433,0.238,0.25,7
7269,2071,0.786,0.00076,0.564,0.29,7
7270,2079,0.184,0.0001,0.517,0.25,7
7271,2051,0.341,0.595,0.637,0.26,7
7272,2051,0.536,4e-05,0.88,0.26,7
7273,2071,0.233,2.14e-05,0.718,0.29,7
7274,2138,0.294,0.000155,0.565,0.26,7
7275,2139,0.975,0.000119,0.85,0.25,7
7276,2048,0.466,0.138,0.323,0.25,7
7277,2118,0.719,0.00815,0.598,0.25,7
7278,2140,0.855,0.000444,0.718,0.25,7
7279,2051,0.771,0.000273,0.399,0.26,7
7280,2058,0.255,0.225,0.931,0.25,7
7281,2059,0.55,0.000106,0.728,0.28,7
7282,2061,0.775,3.47e-06,0.241,0.25,7
7284,2048,0.315,0.000708,0.732,0.25,7
7285,2055,0.682,0.0,0.834,0.27,7
7286,2141,0.591,0.0,0.376,0.26,7
7287,2049,0.245,0.00926,0.591,0.28,7
7288,2078,0.649,0.0,0.947,0.27,7
7289,2129,0.402,0.00051,0.728,0.28,7
7290,2059,0.708,6.45e-06,0.167,0.28,7
7291,2078,0.627,8.16e-05,0.829,0.27,7
7292,2142,0.873,0.925,0.96,0.25,7
7293,2051,0.525,0.0568,0.567,0.26,7
7294,2071,0.45,4.08e-05,0.464,0.28,7
7295,2143,0.383,0.0,0.765,0.28,7
7296,2097,0.844,4.82e-06,0.889,0.25,7
7297,2054,0.66,0.000407,0.816,0.26,7
7298,2049,0.154,0.000639,0.423,0.27,7
7299,2044,0.159,0.000236,0.866,0.25,7
7300,2078,0.581,0.0,0.634,0.67,7
7301,2134,0.966,0.775,0.929,0.25,7
7302,2120,0.955,0.00612,0.0728,0.5,7
7303,2144,0.543,0.0401,0.802,0.25,7
7304,2145,0.895,0.921,0.801,0.25,7
7305,2061,0.508,0.000821,0.193,0.24,7
7306,2146,0.797,0.000125,0.519,0.24,7
7307,2147,0.213,0.0355,0.805,0.25,7
7308,2073,0.805,0.0,0.525,0.25,7
7310,2149,0.632,0.0017,0.827,0.24,7
7311,2060,0.24,0.00412,0.195,0.27,7
7312,2054,0.507,3.21e-05,0.734,0.24,7
7313,2060,0.0606,0.0,0.349,0.28,7
7314,2150,0.402,0.00379,0.697,0.24,7
7315,2055,0.765,0.0118,0.813,0.26,7
7316,2051,0.355,0.29,0.558,0.26,7
7317,2048,0.435,2.55e-06,0.732,0.24,7
7318,2050,0.845,2.78e-05,0.812,0.24,7
7319,2051,0.54,0.00118,0.147,0.25,7
7320,2071,0.289,0.000312,0.534,0.28,7
7321,2087,0.258,0.00233,0.66,0.25,7
7322,2127,0.647,0.0,0.652,0.24,7
7323,2046,0.0558,0.0552,0.765,0.25,7
7324,2151,0.514,0.00485,0.456,0.24,7
7325,2152,0.602,2.84e-05,0.707,0.24,7
7326,2049,0.385,3.64e-05,0.52,0.26,7
7327,2053,0.203,0.922,0.977,0.24,7
7328,2107,0.107,0.0,0.61,0.26,7
7329,2049,0.634,0.935,0.576,0.25,7
7330,2048,0.195,0.00263,0.788,0.24,7
7331,2071,0.531,0.000931,0.728,0.27,7
7332,2061,0.954,0.0,0.211,0.24,7
7333,2051,0.317,0.000287,0.699,0.25,7
7334,2061,0.878,7.15e-05,0.196,0.24,7
7335,2109,0.826,0.031,0.708,0.26,7
7336,2078,0.659,0.000446,0.529,0.26,7
7337,2080,0.852,0.0,0.377,0.24,7
7338,2055,0.484,3.65e-05,0.887,0.26,7
7339,2124,0.537,0.0004,0.721,0.25,7
7340,2048,0.46,0.00498,0.67,0.24,7
7341,2076,0.779,1.91e-05,0.627,0.28,7
7342,2153,0.616,2.95e-06,0.963,0.25,7
7343,2154,0.766,0.0003,0.489,0.29,7
7344,2153,0.275,0.969,0.977,0.25,7
7345,2155,0.555,0.00185,0.743,0.25,7
7346,2054,0.093,0.0534,0.568,0.25,7
7347,2044,0.159,0.000236,0.866,0.25,7
7348,2112,0.643,0.0,0.776,0.27,7
7349,2132,0.843,0.000332,0.239,0.25,7
7350,2156,0.525,0.944,0.948,0.23,7
7351,2157,0.0105,0.899,0.893,0.24,7
7352,2158,0.669,0.952,0.941,0.25,7
7353,2159,0.087,3.71e-05,0.91,0.23,7
7355,2160,0.72,0.91,0.908,0.24,7
7356,2136,0.101,1.61e-05,0.661,0.24,7
7357,2106,0.812,0.00962,0.491,0.24,7
7358,2044,0.524,1.01e-05,0.455,0.24,7
7359,2076,0.962,0.462,0.397,0.27,7
7360,2074,0.277,7.84e-05,0.759,0.25,7
7361,2062,0.941,0.0208,0.448,0.24,7
7362,2060,0.69,2.2e-05,0.484,0.27,7
7363,2071,0.0664,0.00127,0.385,0.27,7
7364,2059,0.911,0.000158,0.285,0.27,7
7365,2093,0.673,0.0017,0.26,0.23,7
7366,2121,0.115,0.964,0.926,0.25,7
7367,2044,0.652,0.892,0.963,0.24,7
7368,2051,0.165,0.605,0.645,0.24,7
7369,2082,0.424,0.000256,0.458,0.26,7
7370,2051,0.458,0.0635,0.492,0.25,7
7371,2161,0.829,0.0711,0.236,0.24,7
7372,2060,0.305,0.0489,0.645,0.27,7
7373,2082,0.533,0.00153,0.911,0.26,7
7374,2051,0.541,0.113,0.49,0.24,7
7375,2162,0.201,0.000497,0.57,0.23,7
7376,2163,0.95,0.138,0.738,0.25,7
7377,2097,0.715,0.0,0.777,0.23,7
7378,2061,0.76,0.0,0.51,0.23,7
7379,2061,0.729,0.00265,0.233,0.23,7
7380,2051,0.414,0.0322,0.677,0.24,7
7381,2164,0.827,0.000686,0.559,0.24,7
7382,2051,0.636,0.174,0.375,0.25,7
7383,2090,0.0901,6.15e-06,0.897,0.25,7
7384,2049,0.71,0.559,0.0694,0.25,7
7385,2061,0.66,0.0,0.531,0.24,7
7386,2165,0.632,0.772,0.399,0.23,7
7387,2055,0.842,0.000672,0.666,0.25,7
7388,2060,0.526,4.76e-06,0.596,0.27,7
7389,2079,0.087,0.000306,0.825,0.23,7
7390,2051,0.303,0.781,0.625,0.24,7
7391,2048,0.629,0.000328,0.445,0.23,7
7392,2046,0.117,0.00293,0.791,0.24,7
7393,2142,0.894,0.93,0.768,0.23,7
7394,2111,0.483,1.01e-05,0.921,0.23,7
7395,2080,0.494,0.02,0.463,0.23,7
7396,2098,0.423,0.00335,0.944,0.24,7
7397,2056,0.448,0.016,0.856,0.26,7
7398,2052,0.563,0.00185,0.74,0.23,7
7399,2166,0.483,1.75e-05,0.861,0.23,7
7400,2041,0.619,0.036,0.281,0.45,7
7401,2134,0.329,0.00563,0.462,0.24,7
7402,2167,0.763,0.000184,0.533,0.24,7
7403,2124,0.255,0.0118,0.894,0.23,7
7404,2145,0.932,0.902,0.925,0.24,7
7405,2082,0.685,0.00123,0.504,0.24,7
7406,2134,0.985,0.797,0.68,0.24,7
7407,2062,0.837,0.000108,0.35,0.23,7
7408,2079,0.357,3.61e-06,0.796,0.23,7
7409,2168,0.648,6.1e-05,0.839,0.22,7
7410,2103,0.424,0.405,0.683,0.24,7
7411,2169,0.943,0.904,0.524,0.23,7
7412,2051,0.145,0.00346,0.5,0.24,7
7413,2170,0.898,0.0173,0.523,0.23,7
7414,2136,0.608,0.0135,0.796,0.24,7
7415,2103,0.803,0.829,0.952,0.24,7
7416,2171,0.367,0.187,0.966,0.23,7
7417,2044,0.816,0.0153,0.839,0.24,7
7418,2051,0.56,0.458,0.658,0.24,7
7419,2129,0.709,0.0,0.286,0.26,7
7420,2172,0.125,0.000142,0.837,0.23,7
7421,2088,0.78,0.0328,0.753,0.23,7
7422,2173,0.81,7.39e-06,0.587,0.23,7
7423,2174,0.275,0.921,0.65,0.24,7
7424,2044,0.861,4.79e-05,0.588,0.24,7
7425,2078,0.0981,3.82e-06,0.548,0.25,7
7426,2093,0.72,0.000131,0.888,0.23,7
7427,2175,0.678,0.00081,0.63,0.22,7
7428,2060,0.806,0.0,0.265,0.58,7
7429,2176,0.743,0.000284,0.924,0.23,7
7430,2056,0.436,5.61e-05,0.547,0.26,7
7431,2079,0.874,4.55e-05,0.619,0.23,7
7432,2062,0.756,6.8e-05,0.799,0.24,7
7433,2074,0.681,0.000226,0.802,0.24,7
7434,2047,0.334,1.77e-06,0.443,0.23,7
7435,2106,0.736,4.24e-06,0.701,0.24,7
7436,2048,0.115,0.000159,0.529,0.23,7
7437,2051,0.454,0.0818,0.744,0.24,7
7438,2143,0.0755,8.4e-06,0.713,0.26,7
7439,2055,0.607,5.95e-05,0.862,0.25,7
7440,2053,0.105,0.974,0.918,0.23,7
7441,2051,0.208,0.0,0.876,0.24,7
7442,2127,0.633,0.0364,0.648,0.23,7
7443,2177,0.632,4.58e-05,0.701,0.22,7
7444,2178,0.89,5.06e-05,0.584,0.25,7
7445,2061,0.665,8.51e-05,0.72,0.23,7
7446,2052,0.621,0.000173,0.868,0.23,7
7447,2075,0.386,0.0,0.962,0.24,7
7448,2056,0.422,0.0842,0.828,0.26,7
7449,2054,0.719,0.918,0.656,0.24,7
7450,2179,0.925,0.896,0.418,0.41,7
7451,2180,0.409,0.363,0.517,0.13,7
7452,2181,0.804,0.0256,0.433,0.5,7
7453,2063,0.796,0.0,0.382,0.56,7
7454,2182,0.863,0.0,0.47,0.41,7
7455,2062,0.813,5.8e-06,0.133,0.23,7
7456,2183,0.852,0.000745,0.715,0.23,7
7457,2169,0.858,0.861,0.836,0.23,7
7458,2134,0.915,0.799,0.671,0.24,7
7459,2184,0.971,9.43e-05,0.571,0.59,7
7460,2185,0.911,2.01e-05,0.583,0.23,7
7461,2181,0.961,4.46e-05,0.184,0.25,7
7462,2121,0.752,0.0716,0.947,0.23,7
7463,2186,0.492,0.831,0.961,0.22,7
7464,2187,0.901,0.0,0.231,0.38,7
7465,2115,0.399,0.481,0.847,0.54,7
7466,2070,0.377,0.00345,0.93,0.24,7
7467,2121,0.867,0.00139,0.678,0.23,7
7468,2188,0.0938,0.00126,0.849,0.24,7
7469,2189,0.149,0.945,0.964,0.22,7
7470,2082,0.443,0.000749,0.258,0.24,7
7471,2190,0.74,0.000147,0.364,0.23,7
7472,2070,0.727,0.0,0.961,0.23,7
7473,2127,0.674,0.0,0.673,0.23,7
7474,2178,0.892,0.0,0.77,0.24,7
7475,2191,0.729,4.79e-06,0.842,0.23,7
7476,2049,0.409,0.000339,0.581,0.24,7
7477,2192,0.488,2.04e-06,0.695,0.23,7
7478,2086,0.345,0.079,0.918,0.23,7
7479,2046,0.101,0.000408,0.829,0.24,7
7480,2078,0.485,5.65e-05,0.488,0.25,7
7481,2044,0.778,0.000586,0.325,0.23,7
7482,2053,0.27,0.973,0.966,0.22,7
7483,2048,0.233,5.58e-05,0.424,0.23,7
7484,2061,0.617,0.0,0.299,0.23,7
7485,2060,0.654,0.00164,0.67,0.26,7
7486,2193,0.628,0.0502,0.808,0.23,7
7487,2078,0.564,0.0,0.972,0.24,7
7488,2051,0.374,0.000218,0.76,0.24,7
7489,2055,0.623,1.09e-05,0.745,0.25,7
7490,2106,0.738,3.25e-05,0.801,0.23,7
7491,2194,0.477,8.19e-06,0.503,0.25,7
7492,2195,0.195,0.186,0.939,0.23,7
7493,2052,0.615,0.000653,0.964,0.23,7
7494,2048,0.129,0.0727,0.657,0.23,7
7495,2061,0.073,0.0634,0.558,0.22,7
7496,2048,0.834,0.0,0.477,0.23,7
7497,2078,0.249,6.58e-05,0.492,0.24,7
7498,2044,0.22,0.0115,0.746,0.23,7
7499,2112,0.891,2.23e-05,0.898,0.24,7
7500,2119,0.623,0.000584,0.268,0.43,7
7501,2124,0.458,0.944,0.785,0.23,7
7502,2133,0.577,0.0504,0.863,0.22,7
7503,2196,0.892,0.729,0.635,0.23,7
7504,2197,0.737,0.97,0.962,0.22,7
7505,2178,0.89,0.00499,0.622,0.24,7
7506,2042,0.639,2.07e-06,0.788,0.25,7
7507,2198,0.662,0.000576,0.729,0.23,7
7508,2199,0.715,0.772,0.968,0.22,7
7509,2044,0.883,2.65e-06,0.314,0.23,7
7510,2072,0.733,0.000106,0.684,0.23,7
7511,2101,0.198,0.000399,0.786,0.23,7
7512,2114,0.819,0.0,0.206,0.24,7
7513,2200,0.676,8.88e-06,0.477,0.22,7
7514,2071,0.266,0.00353,0.793,0.26,7
7515,2091,0.789,0.0,0.968,0.23,7
7516,2046,0.133,0.0462,0.411,0.23,7
7517,2190,0.401,4.65e-05,0.93,0.22,7
7518,2201,0.64,0.976,0.496,0.23,7
7519,2052,0.175,0.000352,0.698,0.23,7
7520,2172,0.286,1.62e-06,0.921,0.22,7
7521,2051,0.773,0.409,0.53,0.23,7
7522,2202,0.622,0.0,0.926,0.23,7
7523,2154,0.882,1.98e-05,0.129,0.27,7
7524,2051,0.352,0.277,0.655,0.23,7
7525,2108,0.64,1.07e-05,0.61,0.23,7
7526,2106,0.716,4.51e-06,0.873,0.23,7
7527,2062,0.708,0.885,0.568,0.23,7
7528,2071,0.000496,0.0,0.653,0.26,7
7529,2048,0.435,2.55e-06,0.732,0.22,7
7530,2079,0.852,0.0,0.386,0.22,7
7531,2051,0.105,0.0153,0.877,0.23,7
7532,2177,0.814,3.39e-05,0.482,0.22,7
7533,2051,0.793,0.00148,0.249,0.23,7
7534,2177,0.865,0.0143,0.845,0.22,7
7535,2056,0.364,7.59e-06,0.734,0.25,7
7536,2048,0.131,0.00674,0.622,0.22,7
7537,2097,0.657,0.0023,0.869,0.22,7
7538,2113,0.744,0.0051,0.91,0.23,7
7539,2093,0.869,0.0,0.393,0.22,7
7540,2049,0.593,0.969,0.788,0.24,7
7541,2193,0.615,0.00635,0.823,0.23,7
7542,2203,0.475,0.805,0.141,0.25,7
7543,2048,0.202,0.00217,0.609,0.22,7
7544,2204,0.899,0.000183,0.435,0.22,7
7545,2059,0.523,1.13e-06,0.302,0.25,7
7546,2044,0.0355,0.695,0.93,0.23,7
7547,2153,0.392,0.0,0.745,0.23,7
7548,2044,0.608,0.0,0.491,0.23,7
7549,2053,0.144,0.943,0.967,0.22,7
7550,2041,0.434,0.505,0.626,0.43,7
7551,2205,0.523,0.462,0.474,0.23,7
7552,2206,0.787,0.0,0.43,0.23,7
7553,2207,0.722,0.00128,0.774,0.22,7
7554,2208,0.633,0.0,0.61,0.23,7
7555,2171,0.447,0.9,0.958,0.22,7
7556,2103,0.267,0.0561,0.866,0.22,7
7557,2209,0.577,0.00228,0.665,0.23,7
7558,2210,0.769,9.01e-05,0.363,0.22,7
7559,2211,0.891,0.000185,0.34,0.23,7
7560,2060,0.176,0.00013,0.491,0.25,7
7562,2212,0.454,0.0403,0.887,0.23,7
7563,2049,0.0576,0.0138,0.691,0.23,7
7564,2050,0.763,0.956,0.918,0.22,7
7565,2213,0.197,0.924,0.968,0.21,7
7566,2162,0.747,0.00147,0.351,0.22,7
7567,2079,0.497,1.09e-06,0.77,0.22,7
7568,2214,0.767,0.000139,0.967,0.23,7
7569,2215,0.701,0.0,0.528,0.23,7
7570,2127,0.348,1.62e-06,0.402,0.22,7
7571,2162,0.219,0.0,0.665,0.22,7
7572,2079,0.291,4.61e-05,0.586,0.22,7
7573,2044,0.898,0.045,0.794,0.23,7
7574,2193,0.753,0.522,0.851,0.23,7
7575,2092,0.714,0.000115,0.736,0.22,7
7576,2102,0.669,0.0,0.49,0.22,7
7577,2160,0.84,0.912,0.966,0.23,7
7578,2216,0.801,6.86e-06,0.533,0.23,7
7579,2055,0.401,0.308,0.326,0.24,7
7580,2090,0.675,3.66e-05,0.53,0.24,7
7581,2051,0.706,0.492,0.437,0.23,7
7582,2046,0.523,0.0258,0.895,0.23,7
7583,2056,0.499,3.6e-05,0.591,0.25,7
7584,2109,0.0931,0.00433,0.507,0.24,7
7585,2162,0.536,0.0384,0.911,0.22,7
7586,2051,0.649,0.0772,0.448,0.23,7
7587,2078,0.661,0.0,0.948,0.24,7
7588,2049,0.0687,0.186,0.816,0.23,7
7589,2078,0.553,0.0,0.786,0.24,7
7590,2217,0.672,0.000386,0.657,0.22,7
7591,2131,0.155,4.22e-06,0.849,0.22,7
7592,2054,0.624,0.000661,0.757,0.23,7
7593,2112,0.934,0.000159,0.773,0.24,7
7594,2201,0.818,0.00175,0.636,0.22,7
7595,2128,0.463,0.0,0.65,0.22,7
7596,2048,0.58,0.00165,0.436,0.22,7
7597,2218,0.791,0.0016,0.967,0.24,7
7598,2097,0.768,0.0,0.817,0.0,7
7599,2044,0.666,1.19e-06,0.499,0.23,7
7600,2115,0.571,0.873,0.326,0.43,7
7601,2180,0.63,3.82e-06,0.748,0.12,7
7602,2219,0.764,0.0,0.528,0.35,7
7603,2220,0.928,0.523,0.265,0.44,7
7604,2134,0.938,0.841,0.646,0.23,7
7605,2122,0.575,5.1e-06,0.89,0.22,7
7606,2149,0.114,0.0,0.395,0.21,7
7607,2221,0.958,0.949,0.351,0.22,7
7608,2077,0.699,0.0201,0.945,0.23,7
7609,2222,0.723,0.0514,0.569,0.23,7
7610,2044,0.718,0.0,0.0845,0.22,7
7611,2223,0.239,0.93,0.974,0.21,7
7612,2224,0.946,0.0,0.605,0.23,7
7613,2051,0.468,0.409,0.536,0.23,7
7614,2051,0.218,0.00978,0.831,0.23,7
7616,2080,0.191,0.0362,0.909,0.22,7
7617,2062,0.744,0.91,0.607,0.22,7
7618,2071,0.0138,0.000253,0.572,0.25,7
7619,2198,0.381,3.29e-06,0.611,0.22,7
7620,2225,0.824,9.69e-05,0.193,0.22,7
7621,2226,0.864,0.856,0.472,0.23,7
7622,2051,0.745,0.0048,0.299,0.22,7
7623,2085,0.866,0.127,0.196,0.24,7
7624,2102,0.327,0.00335,0.65,0.22,7
7625,2060,0.023,1.74e-05,0.716,0.25,7
7626,2052,0.305,4.32e-05,0.55,0.22,7
7627,2062,0.691,5.45e-06,0.799,0.22,7
7628,2098,0.435,0.586,0.653,0.22,7
7629,2109,0.581,0.66,0.593,0.23,7
7630,2048,0.472,0.00593,0.602,0.21,7
7631,2071,0.121,1.27e-05,0.306,0.25,7
7632,2044,0.804,0.0,0.244,0.22,7
7633,2046,0.0414,0.000247,0.787,0.22,7
7634,2071,0.108,0.0086,0.679,0.25,7
7635,2053,0.907,3.48e-06,0.811,0.22,7
7636,2139,0.664,1.37e-05,0.751,0.22,7
7637,2044,0.718,0.0,0.23,0.22,7
7638,2061,0.696,0.00054,0.422,0.21,7
7639,2072,0.56,9.21e-05,0.748,0.23,7
7640,2162,0.617,0.000395,0.66,0.21,7
7641,2061,0.71,0.0578,0.331,0.21,7
7642,2054,0.475,0.313,0.468,0.22,7
7643,2054,0.437,0.000199,0.881,0.22,7
7644,2044,0.442,0.0,0.424,0.23,7
7645,2074,0.153,0.0292,0.817,0.22,7
7646,2044,0.307,0.0557,0.498,0.22,7
7647,2044,0.356,0.113,0.398,0.22,7
7648,2195,0.173,0.201,0.953,0.22,7
7649,2053,0.251,0.928,0.973,0.22,7
7650,2063,0.644,0.0,0.978,0.53,7
7651,2210,0.491,0.00227,0.874,0.21,7
7652,2059,0.653,0.0,0.385,0.24,7
7653,2206,0.51,0.0297,0.443,0.23,7
7654,2227,0.727,0.00575,0.888,0.22,7
7655,2134,0.993,0.74,0.95,0.22,7
7656,2068,0.319,0.0418,0.659,0.22,7
7657,2042,0.866,0.163,0.773,0.24,7
7658,2210,0.809,0.0,0.697,0.21,7
7659,2178,0.738,0.849,0.921,0.22,7
7660,2073,0.679,0.45,0.914,0.22,7
7661,2202,0.709,0.000115,0.734,0.22,7
7662,2085,0.893,0.00973,0.257,0.24,7
7663,2114,0.772,0.0134,0.186,0.23,7
7664,2049,0.636,0.0218,0.336,0.22,7
7665,2228,0.606,4.3e-05,0.379,0.23,7
7666,2229,0.899,0.0,0.614,0.23,7
7667,2101,0.177,0.833,0.861,0.21,7
7668,2060,0.543,0.00222,0.428,0.25,7
7669,2163,0.909,0.806,0.973,0.23,7
7670,2094,0.704,7.37e-05,0.574,0.23,7
7671,2044,0.815,0.0,0.386,0.22,7
7672,2049,0.00199,0.000677,0.813,0.24,7
7673,2202,0.687,0.000498,0.937,0.22,7
7674,2131,0.288,0.0169,0.873,0.22,7
7675,2044,0.376,0.0201,0.783,0.22,7
7676,2114,0.853,0.0,0.204,0.23,7
7677,2194,0.368,0.536,0.973,0.23,7
7678,2042,0.878,0.0017,0.688,0.24,7
7679,2163,0.959,0.0775,0.927,0.23,7
7680,2050,0.682,0.0,0.866,0.21,7
7681,2148,0.304,0.00742,0.734,0.22,7
7682,2140,0.484,9.07e-05,0.559,0.21,7
7683,2131,0.224,1.14e-06,0.901,0.22,7
7684,2071,0.883,0.00763,0.0628,0.25,7
7685,2090,0.228,0.0509,0.824,0.23,7
7686,2060,0.0917,8.31e-05,0.92,0.25,7
7687,2230,0.826,1.93e-06,0.667,0.21,7
7688,2049,0.609,0.532,0.716,0.23,7
7689,2231,0.785,0.0,0.501,0.23,7
7690,2232,0.815,4.04e-05,0.828,0.22,7
7691,2233,0.768,0.0,0.627,0.25,7
7692,2078,0.786,0.0,0.58,0.23,7
7693,2148,0.0738,0.00747,0.632,0.22,7
7694,2127,0.863,0.0,0.384,0.21,7
7695,2061,0.242,0.000681,0.681,0.21,7
7696,2234,0.744,0.0,0.484,0.23,7
7697,2053,0.664,0.947,0.988,0.21,7
7698,2203,0.72,0.0116,0.691,0.24,7
7699,2127,0.532,0.00654,0.886,0.21,7
7700,2055,0.202,0.0,0.894,0.6,7
7701,2086,0.472,0.0333,0.841,0.21,7
7702,2235,0.566,0.912,0.661,0.22,7
7703,2114,0.853,0.000109,0.47,0.48,7
7704,2236,0.734,0.000357,0.292,0.23,7
7705,2237,0.786,0.962,0.827,0.22,7
7706,2136,0.78,0.0,0.383,0.22,7
7707,2238,0.755,0.0489,0.454,0.22,7
7708,2145,0.861,0.84,0.934,0.22,7
7709,2095,0.49,2.67e-05,0.702,0.4,7
7710,2120,0.935,3.68e-06,0.209,0.42,7
7711,2206,0.49,0.000576,0.71,0.22,7
7712,2094,0.845,0.0199,0.432,0.22,7
7713,2042,0.641,3.54e-06,0.512,0.23,7
